"lat","long","Tavg","Date","year","lat.long"
49.45,10.3167,-1.48499996680766,"1974-01-03",1974,"49.45 10.3167"
50.5167,8.81667,-0.209999995306134,"1974-01-04",1974,"50.5167 8.81667"
50,8.71667,0.469999989494681,"1974-01-04",1974,"50 8.71667"
48.7167,9.21667,-1.47999996691942,"1974-01-04",1974,"48.7167 9.21667"
48.8333,12.9667,-1.89499995764345,"1974-01-04",1974,"48.8333 12.9667"
50.4167,10.3833,-0.744999983347952,"1974-01-04",1974,"50.4167 10.3833"
48.5833,12.1833,-2.03499995451421,"1974-01-04",1974,"48.5833 12.1833"
49.1667,11.45,-2.0949999531731,"1974-01-04",1974,"49.1667 11.45"
49.7167,10.2167,-0.874999980442226,"1974-01-04",1974,"49.7167 10.2167"
49.3333,10.8,-1.60499996412545,"1974-01-04",1974,"49.3333 10.8"
49.4,11.4,-1.71499996166676,"1974-01-04",1974,"49.4 11.4"
49.4667,9.58333,-0.294999993406236,"1974-01-04",1974,"49.4667 9.58333"
48.8833,12.6,-1.25999997183681,"1974-01-04",1974,"48.8833 12.6"
48.4333,10.4167,-1.2349999723956,"1974-01-04",1974,"48.4333 10.4167"
49.95,11.1667,-0.634999985806644,"1974-01-04",1974,"49.95 11.1667"
50.3,10.4667,-0.744999983347952,"1974-01-04",1974,"50.3 10.4667"
52.4,9.45,1.50499996636063,"1974-01-04",1974,"52.4 9.45"
49.45,10.3167,-2.20999995060265,"1974-01-04",1974,"49.45 10.3167"
50.5167,8.81667,0.789999982342124,"1974-01-05",1974,"50.5167 8.81667"
50,8.71667,3.30999992601573,"1974-01-05",1974,"50 8.71667"
48.7167,9.21667,3.83999991416931,"1974-01-05",1974,"48.7167 9.21667"
48.8333,12.9667,-2.62499994132668,"1974-01-05",1974,"48.8333 12.9667"
50.4167,10.3833,-0.0699999984353781,"1974-01-05",1974,"50.4167 10.3833"
48.5833,12.1833,-2.39999994635582,"1974-01-05",1974,"48.5833 12.1833"
49.1667,11.45,-2.30499994847924,"1974-01-05",1974,"49.1667 11.45"
49.7167,10.2167,0.96999997831881,"1974-01-05",1974,"49.7167 10.2167"
49.3333,10.8,-0.499999988824129,"1974-01-05",1974,"49.3333 10.8"
49.4,11.4,-2.17499995138496,"1974-01-05",1974,"49.4 11.4"
49.4667,9.58333,2.32999994792044,"1974-01-05",1974,"49.4667 9.58333"
48.8833,12.6,-2.70499993953854,"1974-01-05",1974,"48.8833 12.6"
48.4333,10.4167,-1.19499997328967,"1974-01-05",1974,"48.4333 10.4167"
49.95,11.1667,-0.709999984130263,"1974-01-05",1974,"49.95 11.1667"
50.3,10.4667,-0.0699999984353781,"1974-01-05",1974,"50.3 10.4667"
52.4,9.45,3.72499991673976,"1974-01-05",1974,"52.4 9.45"
49.45,10.3167,-0.584999986924231,"1974-01-05",1974,"49.45 10.3167"
50.5167,8.81667,0.999999977648258,"1974-01-06",1974,"50.5167 8.81667"
50,8.71667,2.3849999466911,"1974-01-06",1974,"50 8.71667"
48.7167,9.21667,2.84499993640929,"1974-01-06",1974,"48.7167 9.21667"
48.8333,12.9667,-2.65499994065613,"1974-01-06",1974,"48.8333 12.9667"
50.4167,10.3833,-0.939999978989363,"1974-01-06",1974,"50.4167 10.3833"
48.5833,12.1833,-0.88999998010695,"1974-01-06",1974,"48.5833 12.1833"
49.1667,11.45,-0.954999978654087,"1974-01-06",1974,"49.1667 11.45"
49.7167,10.2167,0.804999982006848,"1974-01-06",1974,"49.7167 10.2167"
49.3333,10.8,-0.264999994076788,"1974-01-06",1974,"49.3333 10.8"
49.4,11.4,-1.30499997083098,"1974-01-06",1974,"49.4 11.4"
49.4667,9.58333,1.27999997138977,"1974-01-06",1974,"49.4667 9.58333"
48.8833,12.6,-1.64999996311963,"1974-01-06",1974,"48.8833 12.6"
48.4333,10.4167,-0.339999992400408,"1974-01-06",1974,"48.4333 10.4167"
49.95,11.1667,-1.06499997619539,"1974-01-06",1974,"49.95 11.1667"
50.3,10.4667,-0.939999978989363,"1974-01-06",1974,"50.3 10.4667"
52.4,9.45,3.64999991841614,"1974-01-06",1974,"52.4 9.45"
49.45,10.3167,0.189999995753169,"1974-01-06",1974,"49.45 10.3167"
50.5167,8.81667,2.96499993372709,"1974-01-07",1974,"50.5167 8.81667"
50,8.71667,4.75499989371747,"1974-01-07",1974,"50 8.71667"
48.7167,9.21667,2.05499995406717,"1974-01-07",1974,"48.7167 9.21667"
48.8333,12.9667,0.239999994635582,"1974-01-07",1974,"48.8333 12.9667"
50.4167,10.3833,1.09499997552484,"1974-01-07",1974,"50.4167 10.3833"
48.5833,12.1833,0.65999998524785,"1974-01-07",1974,"48.5833 12.1833"
49.1667,11.45,1.21999997273088,"1974-01-07",1974,"49.1667 11.45"
49.7167,10.2167,2.80999993719161,"1974-01-07",1974,"49.7167 10.2167"
49.3333,10.8,2.16499995160848,"1974-01-07",1974,"49.3333 10.8"
49.4,11.4,1.47499996703118,"1974-01-07",1974,"49.4 11.4"
49.4667,9.58333,2.91499993484467,"1974-01-07",1974,"49.4667 9.58333"
48.8833,12.6,0.639999985694885,"1974-01-07",1974,"48.8833 12.6"
48.4333,10.4167,1.34999996982515,"1974-01-07",1974,"48.4333 10.4167"
49.95,11.1667,1.85999995842576,"1974-01-07",1974,"49.95 11.1667"
50.3,10.4667,1.09499997552484,"1974-01-07",1974,"50.3 10.4667"
52.4,9.45,4.02499991003424,"1974-01-07",1974,"52.4 9.45"
49.45,10.3167,1.8399999588728,"1974-01-07",1974,"49.45 10.3167"
50.5167,8.81667,3.48999992199242,"1974-01-08",1974,"50.5167 8.81667"
50,8.71667,5.10499988589436,"1974-01-08",1974,"50 8.71667"
48.7167,9.21667,4.11999990791082,"1974-01-08",1974,"48.7167 9.21667"
48.8333,12.9667,0.649999985471368,"1974-01-08",1974,"48.8333 12.9667"
50.4167,10.3833,2.19499995093793,"1974-01-08",1974,"50.4167 10.3833"
48.5833,12.1833,2.94499993417412,"1974-01-08",1974,"48.5833 12.1833"
49.1667,11.45,2.65499994065613,"1974-01-08",1974,"49.1667 11.45"
49.7167,10.2167,4.04999990947545,"1974-01-08",1974,"49.7167 10.2167"
49.3333,10.8,3.28499992657453,"1974-01-08",1974,"49.3333 10.8"
49.4,11.4,2.50499994400889,"1974-01-08",1974,"49.4 11.4"
49.4667,9.58333,4.29499990399927,"1974-01-08",1974,"49.4667 9.58333"
48.8833,12.6,1.84999995864928,"1974-01-08",1974,"48.8833 12.6"
48.4333,10.4167,3.20999992825091,"1974-01-08",1974,"48.4333 10.4167"
49.95,11.1667,1.90499995741993,"1974-01-08",1974,"49.95 11.1667"
50.3,10.4667,2.19499995093793,"1974-01-08",1974,"50.3 10.4667"
52.4,9.45,4.85999989137053,"1974-01-08",1974,"52.4 9.45"
49.45,10.3167,3.27999992668629,"1974-01-08",1974,"49.45 10.3167"
50.5167,8.81667,3.11499993037432,"1974-01-09",1974,"50.5167 8.81667"
50,8.71667,4.77999989315867,"1974-01-09",1974,"50 8.71667"
48.7167,9.21667,3.37499992456287,"1974-01-09",1974,"48.7167 9.21667"
48.8333,12.9667,0.0499999988824129,"1974-01-09",1974,"48.8333 12.9667"
50.4167,10.3833,1.41499996837229,"1974-01-09",1974,"50.4167 10.3833"
48.5833,12.1833,1.00999997742474,"1974-01-09",1974,"48.5833 12.1833"
49.1667,11.45,1.3799999691546,"1974-01-09",1974,"49.1667 11.45"
49.7167,10.2167,3.82499991450459,"1974-01-09",1974,"49.7167 10.2167"
49.3333,10.8,2.94499993417412,"1974-01-09",1974,"49.3333 10.8"
49.4,11.4,1.5499999653548,"1974-01-09",1974,"49.4 11.4"
49.4667,9.58333,4.25999990478158,"1974-01-09",1974,"49.4667 9.58333"
48.8833,12.6,-0.0949999978765845,"1974-01-09",1974,"48.8833 12.6"
48.4333,10.4167,2.45499994512647,"1974-01-09",1974,"48.4333 10.4167"
49.95,11.1667,1.5499999653548,"1974-01-09",1974,"49.95 11.1667"
50.3,10.4667,1.41499996837229,"1974-01-09",1974,"50.3 10.4667"
52.4,9.45,4.00999991036952,"1974-01-09",1974,"52.4 9.45"
49.45,10.3167,3.15499992948025,"1974-01-09",1974,"49.45 10.3167"
50.5167,8.81667,2.66999994032085,"1974-01-10",1974,"50.5167 8.81667"
50,8.71667,3.59999991953373,"1974-01-10",1974,"50 8.71667"
48.7167,9.21667,2.78999993763864,"1974-01-10",1974,"48.7167 9.21667"
48.8333,12.9667,-1.88999995775521,"1974-01-10",1974,"48.8333 12.9667"
50.4167,10.3833,0.92999997921288,"1974-01-10",1974,"50.4167 10.3833"
48.5833,12.1833,0.104999997653067,"1974-01-10",1974,"48.5833 12.1833"
49.1667,11.45,0.724999983794987,"1974-01-10",1974,"49.1667 11.45"
49.7167,10.2167,2.31499994825572,"1974-01-10",1974,"49.7167 10.2167"
49.3333,10.8,1.82499995920807,"1974-01-10",1974,"49.3333 10.8"
49.4,11.4,0.649999985471368,"1974-01-10",1974,"49.4 11.4"
49.4667,9.58333,2.33499994780868,"1974-01-10",1974,"49.4667 9.58333"
48.8833,12.6,-1.33499997016042,"1974-01-10",1974,"48.8833 12.6"
48.4333,10.4167,2.25999994948506,"1974-01-10",1974,"48.4333 10.4167"
49.95,11.1667,0.474999989382923,"1974-01-10",1974,"49.95 11.1667"
50.3,10.4667,0.92999997921288,"1974-01-10",1974,"50.3 10.4667"
52.4,9.45,3.0399999320507,"1974-01-10",1974,"52.4 9.45"
49.45,10.3167,1.69999996200204,"1974-01-10",1974,"49.45 10.3167"
50.5167,8.81667,4.94499988947064,"1974-01-11",1974,"50.5167 8.81667"
50,8.71667,7.22999983839691,"1974-01-11",1974,"50 8.71667"
48.7167,9.21667,6.06499986443669,"1974-01-11",1974,"48.7167 9.21667"
48.8333,12.9667,1.01499997731298,"1974-01-11",1974,"48.8333 12.9667"
50.4167,10.3833,4.02999990992248,"1974-01-11",1974,"50.4167 10.3833"
48.5833,12.1833,2.55999994277954,"1974-01-11",1974,"48.5833 12.1833"
49.1667,11.45,3.65499991830438,"1974-01-11",1974,"49.1667 11.45"
49.7167,10.2167,6.03999986499548,"1974-01-11",1974,"49.7167 10.2167"
49.3333,10.8,4.66999989561737,"1974-01-11",1974,"49.3333 10.8"
49.4,11.4,3.71499991696328,"1974-01-11",1974,"49.4 11.4"
49.4667,9.58333,5.90499986801296,"1974-01-11",1974,"49.4667 9.58333"
48.8833,12.6,1.22999997250736,"1974-01-11",1974,"48.8833 12.6"
48.4333,10.4167,4.1899999063462,"1974-01-11",1974,"48.4333 10.4167"
49.95,11.1667,3.97999991104007,"1974-01-11",1974,"49.95 11.1667"
50.3,10.4667,4.02999990992248,"1974-01-11",1974,"50.3 10.4667"
52.4,9.45,6.36499985773116,"1974-01-11",1974,"52.4 9.45"
49.45,10.3167,5.26499988231808,"1974-01-11",1974,"49.45 10.3167"
50.5167,8.81667,4.23999990522861,"1974-01-12",1974,"50.5167 8.81667"
50,8.71667,4.58499989751726,"1974-01-12",1974,"50 8.71667"
48.7167,9.21667,5.04499988723546,"1974-01-12",1974,"48.7167 9.21667"
48.8333,12.9667,-0.0849999981001019,"1974-01-12",1974,"48.8333 12.9667"
50.4167,10.3833,2.41499994602054,"1974-01-12",1974,"50.4167 10.3833"
48.5833,12.1833,3.08499993104488,"1974-01-12",1974,"48.5833 12.1833"
49.1667,11.45,2.85999993607402,"1974-01-12",1974,"49.1667 11.45"
49.7167,10.2167,3.84999991394579,"1974-01-12",1974,"49.7167 10.2167"
49.3333,10.8,3.21499992813915,"1974-01-12",1974,"49.3333 10.8"
49.4,11.4,2.53999994322658,"1974-01-12",1974,"49.4 11.4"
49.4667,9.58333,4.54999989829957,"1974-01-12",1974,"49.4667 9.58333"
48.8833,12.6,-0.0749999983236194,"1974-01-12",1974,"48.8833 12.6"
48.4333,10.4167,3.98499991092831,"1974-01-12",1974,"48.4333 10.4167"
49.95,11.1667,1.73499996121973,"1974-01-12",1974,"49.95 11.1667"
50.3,10.4667,2.41499994602054,"1974-01-12",1974,"50.3 10.4667"
52.4,9.45,6.13499986287206,"1974-01-12",1974,"52.4 9.45"
49.45,10.3167,3.38499992433935,"1974-01-12",1974,"49.45 10.3167"
50.5167,8.81667,3.74499991629273,"1974-01-13",1974,"50.5167 8.81667"
50,8.71667,4.62999989651144,"1974-01-13",1974,"50 8.71667"
48.7167,9.21667,5.38999987952411,"1974-01-13",1974,"48.7167 9.21667"
48.8333,12.9667,0.294999993406236,"1974-01-13",1974,"48.8333 12.9667"
50.4167,10.3833,1.67999996244907,"1974-01-13",1974,"50.4167 10.3833"
48.5833,12.1833,1.81999995931983,"1974-01-13",1974,"48.5833 12.1833"
49.1667,11.45,1.67999996244907,"1974-01-13",1974,"49.1667 11.45"
49.7167,10.2167,3.17999992892146,"1974-01-13",1974,"49.7167 10.2167"
49.3333,10.8,1.82499995920807,"1974-01-13",1974,"49.3333 10.8"
49.4,11.4,1.86999995820224,"1974-01-13",1974,"49.4 11.4"
49.4667,9.58333,4.34499990288168,"1974-01-13",1974,"49.4667 9.58333"
48.8833,12.6,0.0449999989941716,"1974-01-13",1974,"48.8833 12.6"
48.4333,10.4167,2.55999994277954,"1974-01-13",1974,"48.4333 10.4167"
49.95,11.1667,1.84999995864928,"1974-01-13",1974,"49.95 11.1667"
50.3,10.4667,1.67999996244907,"1974-01-13",1974,"50.3 10.4667"
52.4,9.45,8.05499981995672,"1974-01-13",1974,"52.4 9.45"
49.45,10.3167,2.70499993953854,"1974-01-13",1974,"49.45 10.3167"
50.5167,8.81667,6.28999985940754,"1974-01-14",1974,"50.5167 8.81667"
50,8.71667,8.45999981090426,"1974-01-14",1974,"50 8.71667"
48.7167,9.21667,5.62499987427145,"1974-01-14",1974,"48.7167 9.21667"
48.8333,12.9667,1.00999997742474,"1974-01-14",1974,"48.8333 12.9667"
50.4167,10.3833,3.46499992255121,"1974-01-14",1974,"50.4167 10.3833"
48.5833,12.1833,2.4099999461323,"1974-01-14",1974,"48.5833 12.1833"
49.1667,11.45,2.28999994881451,"1974-01-14",1974,"49.1667 11.45"
49.7167,10.2167,5.31499988120049,"1974-01-14",1974,"49.7167 10.2167"
49.3333,10.8,3.83499991428107,"1974-01-14",1974,"49.3333 10.8"
49.4,11.4,2.22999995015562,"1974-01-14",1974,"49.4 11.4"
49.4667,9.58333,5.79499987047166,"1974-01-14",1974,"49.4667 9.58333"
48.8833,12.6,0.959999978542328,"1974-01-14",1974,"48.8833 12.6"
48.4333,10.4167,4.60499989707023,"1974-01-14",1974,"48.4333 10.4167"
49.95,11.1667,2.31999994814396,"1974-01-14",1974,"49.95 11.1667"
50.3,10.4667,3.46499992255121,"1974-01-14",1974,"50.3 10.4667"
52.4,9.45,7.56499983090907,"1974-01-14",1974,"52.4 9.45"
49.45,10.3167,4.31499990355223,"1974-01-14",1974,"49.45 10.3167"
50.5167,8.81667,9.52499978709966,"1974-01-15",1974,"50.5167 8.81667"
50,8.71667,10.5399997644126,"1974-01-15",1974,"50 8.71667"
48.7167,9.21667,9.17499979492277,"1974-01-15",1974,"48.7167 9.21667"
48.8333,12.9667,1.51999996602535,"1974-01-15",1974,"48.8333 12.9667"
50.4167,10.3833,7.73999982699752,"1974-01-15",1974,"50.4167 10.3833"
48.5833,12.1833,3.96499991137534,"1974-01-15",1974,"48.5833 12.1833"
49.1667,11.45,5.7149998722598,"1974-01-15",1974,"49.1667 11.45"
49.7167,10.2167,9.14499979559332,"1974-01-15",1974,"49.7167 10.2167"
49.3333,10.8,7.8349998248741,"1974-01-15",1974,"49.3333 10.8"
49.4,11.4,5.61499987449497,"1974-01-15",1974,"49.4 11.4"
49.4667,9.58333,9.26499979291111,"1974-01-15",1974,"49.4667 9.58333"
48.8833,12.6,1.45999996736646,"1974-01-15",1974,"48.8833 12.6"
48.4333,10.4167,7.1449998402968,"1974-01-15",1974,"48.4333 10.4167"
49.95,11.1667,6.26999985985458,"1974-01-15",1974,"49.95 11.1667"
50.3,10.4667,7.73999982699752,"1974-01-15",1974,"50.3 10.4667"
52.4,9.45,10.5549997640774,"1974-01-15",1974,"52.4 9.45"
49.45,10.3167,8.34499981347471,"1974-01-15",1974,"49.45 10.3167"
50.5167,8.81667,7.604999830015,"1974-01-16",1974,"50.5167 8.81667"
50,8.71667,9.74499978218228,"1974-01-16",1974,"50 8.71667"
48.7167,9.21667,10.8349997578189,"1974-01-16",1974,"48.7167 9.21667"
48.8333,12.9667,3.75999991595745,"1974-01-16",1974,"48.8333 12.9667"
50.4167,10.3833,6.98499984387308,"1974-01-16",1974,"50.4167 10.3833"
48.5833,12.1833,7.25499983783811,"1974-01-16",1974,"48.5833 12.1833"
49.1667,11.45,8.5249998094514,"1974-01-16",1974,"49.1667 11.45"
49.7167,10.2167,9.63499978464097,"1974-01-16",1974,"49.7167 10.2167"
49.3333,10.8,9.42499978933483,"1974-01-16",1974,"49.3333 10.8"
49.4,11.4,8.34499981347471,"1974-01-16",1974,"49.4 11.4"
49.4667,9.58333,10.2649997705594,"1974-01-16",1974,"49.4667 9.58333"
48.8833,12.6,3.86499991361052,"1974-01-16",1974,"48.8833 12.6"
48.4333,10.4167,9.88999977894127,"1974-01-16",1974,"48.4333 10.4167"
49.95,11.1667,7.05499984230846,"1974-01-16",1974,"49.95 11.1667"
50.3,10.4667,6.98499984387308,"1974-01-16",1974,"50.3 10.4667"
52.4,9.45,8.00499982107431,"1974-01-16",1974,"52.4 9.45"
49.45,10.3167,9.73499978240579,"1974-01-16",1974,"49.45 10.3167"
50.5167,8.81667,6.13999986276031,"1974-01-17",1974,"50.5167 8.81667"
50,8.71667,7.2049998389557,"1974-01-17",1974,"50 8.71667"
48.7167,9.21667,6.93499984499067,"1974-01-17",1974,"48.7167 9.21667"
48.8333,12.9667,3.81999991461635,"1974-01-17",1974,"48.8333 12.9667"
50.4167,10.3833,6.17499986197799,"1974-01-17",1974,"50.4167 10.3833"
48.5833,12.1833,5.51999987661839,"1974-01-17",1974,"48.5833 12.1833"
49.1667,11.45,5.67499987315387,"1974-01-17",1974,"49.1667 11.45"
49.7167,10.2167,7.61999982967973,"1974-01-17",1974,"49.7167 10.2167"
49.3333,10.8,6.30499985907227,"1974-01-17",1974,"49.3333 10.8"
49.4,11.4,5.56499987561256,"1974-01-17",1974,"49.4 11.4"
49.4667,9.58333,7.33999983593822,"1974-01-17",1974,"49.4667 9.58333"
48.8833,12.6,4.94999988935888,"1974-01-17",1974,"48.8833 12.6"
48.4333,10.4167,5.54499987605959,"1974-01-17",1974,"48.4333 10.4167"
49.95,11.1667,5.75499987136573,"1974-01-17",1974,"49.95 11.1667"
50.3,10.4667,6.17499986197799,"1974-01-17",1974,"50.3 10.4667"
52.4,9.45,6.44999985583127,"1974-01-17",1974,"52.4 9.45"
49.45,10.3167,6.47999985516071,"1974-01-17",1974,"49.45 10.3167"
50.5167,8.81667,5.60499987471849,"1974-01-18",1974,"50.5167 8.81667"
50,8.71667,7.06999984197319,"1974-01-18",1974,"50 8.71667"
48.7167,9.21667,3.80499991495162,"1974-01-18",1974,"48.7167 9.21667"
48.8333,12.9667,1.95999995619059,"1974-01-18",1974,"48.8333 12.9667"
50.4167,10.3833,4.75499989371747,"1974-01-18",1974,"50.4167 10.3833"
48.5833,12.1833,2.85499993618578,"1974-01-18",1974,"48.5833 12.1833"
49.1667,11.45,3.90999991260469,"1974-01-18",1974,"49.1667 11.45"
49.7167,10.2167,5.2549998825416,"1974-01-18",1974,"49.7167 10.2167"
49.3333,10.8,4.5049998993054,"1974-01-18",1974,"49.3333 10.8"
49.4,11.4,3.95499991159886,"1974-01-18",1974,"49.4 11.4"
49.4667,9.58333,4.78999989293516,"1974-01-18",1974,"49.4667 9.58333"
48.8833,12.6,3.08499993104488,"1974-01-18",1974,"48.8833 12.6"
48.4333,10.4167,2.49999994412065,"1974-01-18",1974,"48.4333 10.4167"
49.95,11.1667,4.10999990813434,"1974-01-18",1974,"49.95 11.1667"
50.3,10.4667,4.75499989371747,"1974-01-18",1974,"50.3 10.4667"
52.4,9.45,6.39499985706061,"1974-01-18",1974,"52.4 9.45"
49.45,10.3167,4.21999990567565,"1974-01-18",1974,"49.45 10.3167"
50.5167,8.81667,7.25499983783811,"1974-01-19",1974,"50.5167 8.81667"
50,8.71667,8.77499980386347,"1974-01-19",1974,"50 8.71667"
48.7167,9.21667,6.18499986175448,"1974-01-19",1974,"48.7167 9.21667"
48.8333,12.9667,4.65999989584088,"1974-01-19",1974,"48.8333 12.9667"
50.4167,10.3833,7.04499984253198,"1974-01-19",1974,"50.4167 10.3833"
48.5833,12.1833,4.76499989349395,"1974-01-19",1974,"48.5833 12.1833"
49.1667,11.45,6.1149998633191,"1974-01-19",1974,"49.1667 11.45"
49.7167,10.2167,7.71999982744455,"1974-01-19",1974,"49.7167 10.2167"
49.3333,10.8,6.66499985102564,"1974-01-19",1974,"49.3333 10.8"
49.4,11.4,6.30499985907227,"1974-01-19",1974,"49.4 11.4"
49.4667,9.58333,6.99499984364957,"1974-01-19",1974,"49.4667 9.58333"
48.8833,12.6,5.91999986767769,"1974-01-19",1974,"48.8833 12.6"
48.4333,10.4167,4.60499989707023,"1974-01-19",1974,"48.4333 10.4167"
49.95,11.1667,6.61499985214323,"1974-01-19",1974,"49.95 11.1667"
50.3,10.4667,7.04499984253198,"1974-01-19",1974,"50.3 10.4667"
52.4,9.45,8.09999981895089,"1974-01-19",1974,"52.4 9.45"
49.45,10.3167,6.23999986052513,"1974-01-19",1974,"49.45 10.3167"
50.5167,8.81667,5.28499988187104,"1974-01-20",1974,"50.5167 8.81667"
50,8.71667,6.77499984856695,"1974-01-20",1974,"50 8.71667"
48.7167,9.21667,4.37999990209937,"1974-01-20",1974,"48.7167 9.21667"
48.8333,12.9667,3.80999991483986,"1974-01-20",1974,"48.8333 12.9667"
50.4167,10.3833,5.07499988656491,"1974-01-20",1974,"50.4167 10.3833"
48.5833,12.1833,4.3349999031052,"1974-01-20",1974,"48.5833 12.1833"
49.1667,11.45,4.65999989584088,"1974-01-20",1974,"49.1667 11.45"
49.7167,10.2167,5.89499986823648,"1974-01-20",1974,"49.7167 10.2167"
49.3333,10.8,5.16999988444149,"1974-01-20",1974,"49.3333 10.8"
49.4,11.4,4.77499989327043,"1974-01-20",1974,"49.4 11.4"
49.4667,9.58333,5.08499988634139,"1974-01-20",1974,"49.4667 9.58333"
48.8833,12.6,5.1099998857826,"1974-01-20",1974,"48.8833 12.6"
48.4333,10.4167,4.18499990645796,"1974-01-20",1974,"48.4333 10.4167"
49.95,11.1667,4.74999989382923,"1974-01-20",1974,"49.95 11.1667"
50.3,10.4667,5.07499988656491,"1974-01-20",1974,"50.3 10.4667"
52.4,9.45,6.65499985124916,"1974-01-20",1974,"52.4 9.45"
49.45,10.3167,4.53499989863485,"1974-01-20",1974,"49.45 10.3167"
50.5167,8.81667,2.77499993797392,"1974-01-21",1974,"50.5167 8.81667"
50,8.71667,3.45499992277473,"1974-01-21",1974,"50 8.71667"
48.7167,9.21667,2.13499995227903,"1974-01-21",1974,"48.7167 9.21667"
48.8333,12.9667,1.71499996166676,"1974-01-21",1974,"48.8333 12.9667"
50.4167,10.3833,1.69999996200204,"1974-01-21",1974,"50.4167 10.3833"
48.5833,12.1833,2.13999995216727,"1974-01-21",1974,"48.5833 12.1833"
49.1667,11.45,2.19999995082617,"1974-01-21",1974,"49.1667 11.45"
49.7167,10.2167,2.41999994590878,"1974-01-21",1974,"49.7167 10.2167"
49.3333,10.8,2.25999994948506,"1974-01-21",1974,"49.3333 10.8"
49.4,11.4,2.19499995093793,"1974-01-21",1974,"49.4 11.4"
49.4667,9.58333,1.91999995708466,"1974-01-21",1974,"49.4667 9.58333"
48.8833,12.6,2.18999995104969,"1974-01-21",1974,"48.8833 12.6"
48.4333,10.4167,1.72999996133149,"1974-01-21",1974,"48.4333 10.4167"
49.95,11.1667,1.90999995730817,"1974-01-21",1974,"49.95 11.1667"
50.3,10.4667,1.69999996200204,"1974-01-21",1974,"50.3 10.4667"
52.4,9.45,3.62999991886318,"1974-01-21",1974,"52.4 9.45"
49.45,10.3167,2.23499995004386,"1974-01-21",1974,"49.45 10.3167"
50.5167,8.81667,0.0399999991059303,"1974-01-22",1974,"50.5167 8.81667"
50,8.71667,2.3249999480322,"1974-01-22",1974,"50 8.71667"
48.7167,9.21667,1.6349999634549,"1974-01-22",1974,"48.7167 9.21667"
48.8333,12.9667,-1.61999996379018,"1974-01-22",1974,"48.8333 12.9667"
50.4167,10.3833,-1.07999997586012,"1974-01-22",1974,"50.4167 10.3833"
48.5833,12.1833,0.0149999996647239,"1974-01-22",1974,"48.5833 12.1833"
49.1667,11.45,0.0849999981001019,"1974-01-22",1974,"49.1667 11.45"
49.7167,10.2167,0.759999983012676,"1974-01-22",1974,"49.7167 10.2167"
49.3333,10.8,0.319999992847443,"1974-01-22",1974,"49.3333 10.8"
49.4,11.4,-0.339999992400408,"1974-01-22",1974,"49.4 11.4"
49.4667,9.58333,0.779999982565641,"1974-01-22",1974,"49.4667 9.58333"
48.8833,12.6,-0.954999978654087,"1974-01-22",1974,"48.8833 12.6"
48.4333,10.4167,0.664999985136092,"1974-01-22",1974,"48.4333 10.4167"
49.95,11.1667,-1.01499997731298,"1974-01-22",1974,"49.95 11.1667"
50.3,10.4667,-1.07999997586012,"1974-01-22",1974,"50.3 10.4667"
52.4,9.45,1.72499996144325,"1974-01-22",1974,"52.4 9.45"
49.45,10.3167,0.529999988153577,"1974-01-22",1974,"49.45 10.3167"
50.5167,8.81667,4.09999990835786,"1974-01-23",1974,"50.5167 8.81667"
50,8.71667,6.46999985538423,"1974-01-23",1974,"50 8.71667"
48.7167,9.21667,4.32999990321696,"1974-01-23",1974,"48.7167 9.21667"
48.8333,12.9667,0.894999979995191,"1974-01-23",1974,"48.8333 12.9667"
50.4167,10.3833,3.4999999217689,"1974-01-23",1974,"50.4167 10.3833"
48.5833,12.1833,3.14999992959201,"1974-01-23",1974,"48.5833 12.1833"
49.1667,11.45,3.49499992188066,"1974-01-23",1974,"49.1667 11.45"
49.7167,10.2167,5.22499988321215,"1974-01-23",1974,"49.7167 10.2167"
49.3333,10.8,4.08499990869313,"1974-01-23",1974,"49.3333 10.8"
49.4,11.4,3.37499992456287,"1974-01-23",1974,"49.4 11.4"
49.4667,9.58333,4.5649998979643,"1974-01-23",1974,"49.4667 9.58333"
48.8833,12.6,2.4949999442324,"1974-01-23",1974,"48.8833 12.6"
48.4333,10.4167,3.17999992892146,"1974-01-23",1974,"48.4333 10.4167"
49.95,11.1667,3.11999993026257,"1974-01-23",1974,"49.95 11.1667"
50.3,10.4667,3.4999999217689,"1974-01-23",1974,"50.3 10.4667"
52.4,9.45,4.11499990802258,"1974-01-23",1974,"52.4 9.45"
49.45,10.3167,4.0449999095872,"1974-01-23",1974,"49.45 10.3167"
50.5167,8.81667,5.54499987605959,"1974-01-24",1974,"50.5167 8.81667"
50,8.71667,6.16499986220151,"1974-01-24",1974,"50 8.71667"
48.7167,9.21667,3.25499992724508,"1974-01-24",1974,"48.7167 9.21667"
48.8333,12.9667,1.28999997116625,"1974-01-24",1974,"48.8333 12.9667"
50.4167,10.3833,4.72499989438802,"1974-01-24",1974,"50.4167 10.3833"
48.5833,12.1833,2.30499994847924,"1974-01-24",1974,"48.5833 12.1833"
49.1667,11.45,2.98999993316829,"1974-01-24",1974,"49.1667 11.45"
49.7167,10.2167,4.77499989327043,"1974-01-24",1974,"49.7167 10.2167"
49.3333,10.8,4.25999990478158,"1974-01-24",1974,"49.3333 10.8"
49.4,11.4,3.6449999185279,"1974-01-24",1974,"49.4 11.4"
49.4667,9.58333,4.17499990668148,"1974-01-24",1974,"49.4667 9.58333"
